app_id,url,title,developer,rating,reviews_count,category
0587cf6b-72c5-4f34-a258-8181c805b952,https://apps.shopify.com/eventmart,EventMart,DevFortress,0,0,Marketing
068a9ddd-a030-4dfb-a01d-f467cd8147a7,https://apps.shopify.com/pxupload,PxUpload,Cafe Custom Ink,1.3,5,Store design
079faeba-73c6-4473-9398-1f48a344b996,https://apps.shopify.com/llama-app,LLAMA Affiliate Network,Llama LLC,0,0,Marketing
07bb1266-9fda-4396-95f4-af9dac5d474c,https://apps.shopify.com/simplycost,SimplyCost ‑ Profit Tracking,Zapfor Apps,4.6,125,Finances
07c6ed4c-19fc-4a4d-9174-827d51a67596,https://apps.shopify.com/neweggcanada-marketplace-integration,Newegg‑CA Integration,CedCommerce,5,3,Orders and shipping
07d03a8e-0cba-4d15-aadb-7902438aeb94,https://apps.shopify.com/right-click-defender,Right Click Defender,Adolab,5,11,Store design
07d7ef7a-5fd9-42ed-925d-79327cc64380,https://apps.shopify.com/sage-business-cloud-accounting,Sage Business Cloud Accounting,Combidesk,1,1,Finances
08055627-b447-40d7-ba52-3d16465c925a,https://apps.shopify.com/a2reviews,A2Reviews ‑ Product Reviews,Huzhop,0,0,Store design
086f7a55-7ee8-4e75-b1c8-52ee80681edc,https://apps.shopify.com/better-related-blog-posts,Better Related Blog Posts,Stackedboost,5,3,Store design
08a383d9-c715-4ed1-aa60-9455b68904ca,https://apps.shopify.com/sales-pop-sales-notification,Sales Pop ‑ Sales notification,IQteco inc.,4.9,8,Store design
08b94f53-adc1-4678-8b9c-828d6d5ca442,https://apps.shopify.com/listfully,Listfully Wishlist,Listfully,3.6,3,Store design
090e3f57-e2d2-4557-9892-1b95934c5b64,https://apps.shopify.com/clicksit-return-center,Clicksit Return Center,clicksit app limited,4.8,185,Orders and shipping
092f5ad9-1ce1-431b-aa7b-dd33e57d7e4f,https://apps.shopify.com/fbaship,FBAship ‑ ship by Amazon FBA,Tapcash Inc,3.4,3,Orders and shipping
0a625458-dbfb-4818-b2be-cc7d142c83fa,https://apps.shopify.com/age-check-popup,Age Check Popup,Cinaberi studio,0,0,Trust and security
0a87c7e4-4257-4022-9229-c503dbdeaeb8,https://apps.shopify.com/reordify,ReOrdify,Wehr Enterprises,0,0,Places to sell
0ab6b633-f50b-47dd-88a4-b19dccdfa49b,https://apps.shopify.com/geo-redirect-1,EasyGeo: Region Redirect,Sth Neat LLC,0,0,Store design
0bc01c6b-4f4d-4ab5-ad4f-ec0606885862,https://apps.shopify.com/cyber-insurance,Cyber Insurance,Coalition Inc.,0,0,Trust and security
0bc3c6f0-b2b0-489a-8370-29ddf7d56f83,https://apps.shopify.com/identiflo-consumer-verification,EVS Age Verification,Electronic Verification Systems,3.5,4,Trust and security
0c29ae5e-01e0-4efb-959f-40d9041db6fa,https://apps.shopify.com/free-shipping-bar,Free Shipping Bar,Hextom,4.9,9618,Marketing
0d929c2e-3fed-423c-a3cf-70e55a031fe0,https://apps.shopify.com/youneeq-recommendations-1,Youneeq A.I. Personalization,Digital Cavalier Technology Services inc,4.5,2,Sales and conversion optimization
0da15893-02d2-4add-ac54-26a67c6c988e,https://apps.shopify.com/vatshub,Vatshub WhatsApp Notifications,Vatshub,0,0,Sales and conversion optimization
0dbfcfb7-a228-4e5a-a33c-3e45da633f12,https://apps.shopify.com/credible,Credible | Sales Pop,Credible - Display Recent Sales,4.8,54,Sales and conversion optimization
0ddfd257-b7bf-49fb-967f-bb4a0fd71481,https://apps.shopify.com/top-free-shipping-banner-1,Top Free Shipping Banner,TM Dev,5,1,Store design
0e1e2043-2317-46f4-9f18-5bf181a37326,https://apps.shopify.com/videomate,VideoMate ‑ Product Videos,Shopimator,0,0,Store design
0f7ea271-efbc-4ed8-b410-6ff7d5cebfc4,https://apps.shopify.com/bundlifiy-bundle-products,Bundlo: Products Bundle,Tech Brothers,3.2,7,Sales and conversion optimization
0fe19025-e45f-4818-91b5-19dc69d2729a,https://apps.shopify.com/xps-ship,XPS Ship,XPS Ship,4.6,7,Orders and shipping
10545f2e-2ea6-45ec-9944-720faeb60f28,https://apps.shopify.com/locator,Karibu Store Locator,Application Nexus,3,1,Store design
10b873bf-40cf-42d3-8cdf-ce2d7825a22a,https://apps.shopify.com/theme-switcher-by-anh-kiet,Theme Switcher,Hura Apps,5,2,Store design
10d75119-21b8-411c-9e3b-4718bfb7f40c,https://apps.shopify.com/trust-badges,Pix ‑ Trust Badges,pixelab,3.5,5,Store design
10ee8ea8-298f-48b2-9710-46fca9f02d21,https://apps.shopify.com/snapchat-pixel,Snapchat Pixel ‑ Smart,AdSpair,5,4,Customer support
10eea249-7649-471e-bf2d-cafb635ffb0c,https://apps.shopify.com/aramex,Aramex ‑ shipping app,Aramex International LLC,1.5,13,Reporting
127757a4-e4bb-4eee-a3b6-2ed1f69c85e1,https://apps.shopify.com/dtdc-express,DTDC Express,Frontier Force Technology,1,1,Orders and shipping
12c98822-c407-4bde-977d-4674e8a6b3a3,https://apps.shopify.com/tagasaurus-product-tag-assistant,Bulk Product Tag Suggestions,SLTWTR Creative Agency,5,1,Orders and shipping
13176d04-ca41-4d94-b61f-9f19f2593eb3,https://apps.shopify.com/wicked-reports-plugin,Wicked Reports Connector,ChatLi,0,0,Customer support
1328f855-36ac-4422-8406-e8cc217d92e3,https://apps.shopify.com/hypersku,HyperSKU,etailerhub,4.6,42,Finding and adding products
1383093d-53a4-4433-acbb-39e9c183c175,https://apps.shopify.com/alidropship-1,AliDropship,Sunshine Ecommerce Technologies LLC,0,0,Finding and adding products
13da4cb8-51fb-41d2-a739-68a816d1fe03,https://apps.shopify.com/inventory-reorder-1,Restockify,Logic Apps,0,0,Inventory management
13e70251-67cc-47c4-941d-7ec08c9513fe,https://apps.shopify.com/inventorysync,InventorySync,Titania's Vault,0,0,Inventory management
13eba4a4-005a-4fe9-b12c-9340bdcc3af9,https://apps.shopify.com/minifier,Minifier SEO Image Optimizer,Aheadworks,4.6,581,Store design
150744c5-a7ff-454d-a150-1311c68317cd,https://apps.shopify.com/ordertagger,Order Tagger,Union Works Apps,4.9,126,Productivity
155ec1da-3a4d-4836-8348-40d885651a50,https://apps.shopify.com/toll-global-express,Toll Express Parcels Global,Frontier Force Technology,1,1,Orders and shipping
158b3f35-f893-419a-a4be-3545c024ccb3,https://apps.shopify.com/parcelamento-installments,Parcelamento ‑ Installments,APPsEcommerce,4.9,47,Sales and conversion optimization
1606bcad-2250-45d5-9c9b-d9f2d277f4cd,https://apps.shopify.com/customer-meta-wishlist-compare-list-js-api-for-customer-metafields,CustomerMeta - Wishlist Compare,MPIthemes,1.7,7,Store design
16618364-29d7-4839-8f60-0af8d0248dd9,https://apps.shopify.com/social-lookalike-emails,Lookalike Audience Builder,DropShip Tools Team,4.9,30,Marketing
16e5456f-977e-4c1b-ab80-abd756f9f22d,https://apps.shopify.com/reveal,Reveal,Omniconvert SRL,4.9,12,Reporting
1a2677d8-11ee-47d6-b464-129d65914501,https://apps.shopify.com/html5-flipbook,HTML5 Flipbook,App Developer Group,4.9,59,Store design
1ad05f74-364b-41c5-91f7-7ced45d981bb,https://apps.shopify.com/prevent-content-theft,AntiCopy,Hura Apps,5,3,Store design
1bd45a6f-dd10-4ad6-bf1c-85ac7fdbd906,https://apps.shopify.com/embedded-chat,Embedded Chat,Dev Cloud,5,1,Customer support
1c836d9b-31bb-4b41-bd03-7ab5d5d5a654,https://apps.shopify.com/eboxsecure,E.BoxSecure,Swan Software Solutions,0,0,Orders and shipping
1cbc0f73-d3d6-4f8c-9c40-4cf80c10bd7e,https://apps.shopify.com/coupon-club,Coupon Club‑Social E‑Commerce,Join-Cheer Digital Technology (Tianjin) Ltd.,0,0,Marketing
1d5259bf-b0e2-4850-a11f-6890a2c9c189,https://apps.shopify.com/uncomplicated-categories,Categories Uncomplicated,Lightenna,5,40,Store design
1d7cbb85-acbb-4491-830d-31b3c578bf5a,https://apps.shopify.com/octane-ai-messenger-marketing,Octane AI,Octane AI,4.9,70,Marketing
1ddc9d1c-520e-4ff4-9438-33a79d12870a,https://apps.shopify.com/walmart-marketplace-integration,Walmart Integration,CedCommerce,4.8,239,Places to sell
1e48a71d-4139-45b4-a13e-8cf379d7bae1,https://apps.shopify.com/negotio,"Negotio ""Name Your Price"" App",Negotio,4.7,17,Sales and conversion optimization
1e6048d3-bad9-4f3c-82c1-0d888143802c,https://apps.shopify.com/order-import-1,Smart Order Import,WEBDESK SOLUTION,1.5,6,Finding and adding products
1f001f44-ae97-4453-a946-a830aea4d38c,https://apps.shopify.com/dealzyclub,Cross‑Promotion,DealzyClub,4.3,15,Sales and conversion optimization
1f1230f8-9bb6-4b2d-bfc7-87aa93c65152,https://apps.shopify.com/what-other-people-bought,ActionFeed,ActionFeed,3.8,20,Store design
1f99fdcf-a18c-494d-b9ae-9d52ea4b9d0b,https://apps.shopify.com/elfsight-before-after-slider,Elfsight Before/After Slider,Elfsight,0,0,Store design
2014ec5f-67b4-402c-9edc-e9f60c1798f8,https://apps.shopify.com/product-video-integrate,Product Video Integrate,Voidworks,5,1,Marketing
20378c89-a562-40f1-8eb9-15926a343284,https://apps.shopify.com/cluzavr,KS (SEO Keywords Suggester),TenGrowth,0,0,Marketing
2087f01a-45a9-4486-a6bb-b56bf303d7a1,https://apps.shopify.com/cream,Cream,Esteemed Solutions LLC.,0,0,Productivity
2168e9ab-dbeb-4729-bc61-c6cf719a2d35,https://apps.shopify.com/aspireiq-elevate,AspireIQ Elevate,AspireIQ,0,0,Marketing
22eb4d39-691f-47cd-92c3-7b621c6b30b6,https://apps.shopify.com/cart-notification-by-appifycommerce,Cart Instant Notification,Appify Commerce,5,1,Store design
231749a2-d827-4042-950f-c39556cdd7ac,https://apps.shopify.com/squirrly-seo-keyword-research-product-page-optimization-site-audit-keywords-manager,SEO App by Squirrly SEO,Squirrly Limited,5,3,Marketing
23e0a189-363d-4003-8fd8-a83faa065070,https://apps.shopify.com/ebridge,Accounting and ERP Integration,eBridge Connections,4,8,Finances
2430ef5d-a75d-4342-b308-06eb74fd25c5,https://apps.shopify.com/a2x,A2X for QuickBooks & Xero Sync,A2X,4.9,26,Reporting
249515f4-f51e-424b-bd4c-fad589b68769,https://apps.shopify.com/livechat,Live Chat with Help Desk,LiveChat,3.8,25,Customer support
24b320a6-c19a-44f9-a421-708645d58a65,https://apps.shopify.com/insightful-linkedin-pixel,Insightful LinkedIn Pixel,JSdiaries,0,0,Reporting
24bfba11-9af9-4e75-acd6-5456e4367bca,https://apps.shopify.com/adscale,AdScale ‑ ROI of 1000%,AdScale,4.1,137,Reporting
24c4cc99-8eff-4d78-ab3d-b277dd08b401,https://apps.shopify.com/recurring-invoices,Recurring Order & Subscription,SpurIT,4.6,83,Orders and shipping
25009af3-9dec-4737-a5ee-c0a03962da99,https://apps.shopify.com/find-replace-product-descriptions,Perfection,Saskatoon Labs,3.8,5,Inventory management
267fd73a-3611-4333-8767-bb81f6f9a9ad,https://apps.shopify.com/reeleezee,Reeleezee,Webwinkelfacturen,0,0,Finances
28304cf9-e3e8-4631-b37c-0d30f90cece2,https://apps.shopify.com/wrapitsmart,Wrap It Smart,App Developer Group,4.7,30,Sales and conversion optimization
285b6375-07ed-4169-89e7-f9cb56e58b21,https://apps.shopify.com/offective,Silvasoft,Webwinkelfacturen,0,0,Reporting
28f82748-2664-4c35-9577-5d3c5f41f832,https://apps.shopify.com/power-tools-auto-collections,Easy Collections ‑ Power Tools,Power Tools,3.4,6,Productivity
290146ef-8d37-4e84-ac7c-f4b298bd4acb,https://apps.shopify.com/getsocial,GetSocial: Sharing & Analytics,GetSocial,4.8,27,Marketing
29d86158-f4ad-4d18-abb5-7d841cb81754,https://apps.shopify.com/aus-carriers,Fastway Australia Post Prices,blue melody,2.5,6,Orders and shipping
2a01780f-f837-45d8-9e3b-3a67d3d27668,https://apps.shopify.com/instablog,Instablog ‑ Auto Post To Blog,The Scorpio Lab,5,9,Sales and conversion optimization
2ad7e8be-57e8-4d20-84d6-bf5a3df20bf7,https://apps.shopify.com/rendezvous,Rendezvous Recommendations,Rancard Inc.,0,0,Sales and conversion optimization
2b31a3c4-1fd7-467b-b1bb-3af2eee00a48,https://apps.shopify.com/get-response,GetResponse Custom Popup,SolverCircle,5,3,Store design
2c6e947c-7a2d-47c8-9e7f-e0fa34cd1f62,https://apps.shopify.com/adamplify-google-shopping-app,Google & Facebook Shopping Ads,AdAmplify Corp.,5,6,Marketing
2cac38df-9aeb-419d-bb29-3b897c3547fc,https://apps.shopify.com/ombre,Ombré – A.I. Fashion Stylist,Ombré,5,1,Sales and conversion optimization
2ccd0bae-b5c3-4e5f-a3a8-7b177886a5ce,https://apps.shopify.com/metafields-custom-fields-by-conspire,Metafields Custom Fields,Conspire Agency,0,0,Productivity
2f231ee3-2b7d-4341-b2c5-60da205cf712,https://apps.shopify.com/tada-pop-ups-game-emails,Email Popup Wheel Game Pop ups,Smartflowlabs,5,262,Sales and conversion optimization
2ff80002-db1b-4178-8a5c-8c1462ae3977,https://apps.shopify.com/pricemole,PriceMole,PriceMole,5,24,Sales and conversion optimization
2ffcbe41-cc28-4009-8665-e2849f213e4e,https://apps.shopify.com/charge-me-later,Charge Me Later - Wholesale app,Buddy Apps,4.9,64,Orders and shipping
301e235f-fc40-4f54-b0c7-5d5c97b11554,https://apps.shopify.com/shophire,ShopHire Careers Page Builder,ShopHire,5,4,Store design
31124562-a2db-4542-9812-cd88113766e9,https://apps.shopify.com/currencyhq,Currency Converter HQ,AppHQ,4.5,12,Store design
313493a8-1775-4db5-8780-b8869f83314c,https://apps.shopify.com/yrc-ltl-freight-quotes,YRC LTL Freight Quotes,Eniture Technology,5,2,Orders and shipping
320e6eb1-111d-427f-8113-c3e9d1619c49,https://apps.shopify.com/eggflow-marketing-automation,Smart Popup,Eggflow,4.4,166,Sales and conversion optimization
341a6851-ea3a-42e4-9a0e-f6f49258d7d7,https://apps.shopify.com/product-redirector,Redirector By WebApss,WebApss,5,2,Store design
3471e24a-78e8-4058-83f0-dc7febb351cb,https://apps.shopify.com/christmas-calendar-by-saio,Christmas deals calendar,Saio,4.9,16,Store design
34c6ada5-2355-42aa-a7d5-e0f07abf1ea0,https://apps.shopify.com/posmodule,POS Module,moving primates GmbH - AT,0,0,Orders and shipping
351e7499-9d2e-47c8-8e9f-65c5b091e0d9,https://apps.shopify.com/top-promo-bar,Top Promo Bar,Identixweb,5,8,Store design
355e4ac2-a4cd-4c01-94bd-f6e9e506f2bd,https://apps.shopify.com/product-personalizer,Product Personalizer,Zepto Apps,4.6,206,Store design
3566d227-2538-4779-b59b-47094f8d184d,https://apps.shopify.com/purolator-ltl-freight-quotes,Purolator LTL Freight Quotes,Eniture Technology,0,0,Orders and shipping
356ff9af-c150-4e80-9a82-c801bcf538d3,https://apps.shopify.com/right-click-disable-by-webapss,Smart Right Click Disabler,WebApss,5,1,Store design
359157df-25a4-453f-8f2e-c549947c45fe,https://apps.shopify.com/quick-scan,Quick Scan,Stock Sync,4.6,31,Inventory management
35e69cd4-8d60-4c83-9217-c047f2c2fac3,https://apps.shopify.com/myparcel-nl-1,MyParcel NL,MyParcel,3.1,5,Orders and shipping
3675164f-7892-43b6-9d82-deaf69d08c9a,https://apps.shopify.com/coupon-field-in-cart,Carter ‑ Discount in Cart,Tabarnapp,4.7,17,Sales and conversion optimization
36f47f2b-1735-490f-b279-e1070ce3a451,https://apps.shopify.com/wholesale-gorilla,Wholesale Gorilla,Wholesale Gorilla,4.5,78,Sales and conversion optimization
37273de4-65fc-4b8e-a4eb-3bfb6d878792,https://apps.shopify.com/cloudsearch,Instant Search & Smart Filters,CloudSearch,4.9,257,Finding and adding products
37ea567e-1357-4011-90a8-544c5e6b5d9d,https://apps.shopify.com/app79301,Mabel ‑ Automatic Tagging,NanoGradient,5,1,Inventory management
382d80a3-955d-48bd-906c-a27375b8ea81,https://apps.shopify.com/insert-header-footer-script,CRO ‑ Add Header Footer Code,croonials,5,2,Reporting
395ff472-d27b-4ac5-99fa-9ce1d2c6aa3c,https://apps.shopify.com/hk-pickup-options,HK Pickup: Store & SF Express,Wave Commerce,4.8,6,Store design
399b6a82-9f95-44ed-a3f8-6a3ca765afbc,https://apps.shopify.com/facebook-events-by-omega,Facebook Events by Omega,Omega,4.2,6,Marketing
39b129b7-8b59-47d0-92ec-f0b946acfd89,https://apps.shopify.com/taknalogy-reviews,Taknalogy Reviews,Taknalogy,0,0,Store design
3b3113ba-a92a-44ba-a402-77a7d4fb0481,https://apps.shopify.com/customization-tool,Custom Product Builder,Buildateam,4.5,49,Store design
3b7aa1e8-8a42-4eba-80fb-81e3f8d74077,https://apps.shopify.com/trackmates,TrackMates,AquaAPI LLC,0,0,Reporting
3bfe4822-58d0-4e01-92ee-2dfadf2e3c67,https://apps.shopify.com/store-pickup-3,Store Pickup & Delivery Date,Secomapp,4.8,163,Orders and shipping
3c40f833-080c-4822-8e2d-cccc42dfd4d8,https://apps.shopify.com/royal-mail-shipping-extension,Royal Mail Shipping Extension,Developify,3.8,7,Orders and shipping
3c43138f-8bb2-4e63-89c6-f06b1adaf20c,https://apps.shopify.com/pathfinder-marketing-automation,Pathfinder: Email Done For You,Pathfinder,5,21,Marketing
3d66ddca-bbf5-4d0f-8293-4c586f9314a9,https://apps.shopify.com/troupe-2,Troupe ‑ Style On‑Demand,Troupe,1.2,10,Finding and adding products
3e4ba720-b54a-407c-874d-51096a0a3bc8,https://apps.shopify.com/bulk-image-update,CS Bulk Image ALT,Cirkle Studio Pvt Ltd,5,22,Marketing
3ed3abf8-c447-48e5-9616-e2ff11b52509,https://apps.shopify.com/affiliates-catalog,Affiliates Catalog,Varinode Inc.,4,21,Inventory management
3f2139a1-1c1d-4c77-8dda-bfd7e6e5bf13,https://apps.shopify.com/linkhaitao,LinkHaitao Affiliate Network,五五海淘（上海）科技股份有限公司,2,1,Reporting
3f2e5ad0-c1a7-465f-b97a-5f808117b2da,https://apps.shopify.com/deliix-store-pickup,Deliix Store Pickup,Hamsa Technologies,0,0,Orders and shipping
3f42ffa4-d56d-47eb-b502-c1fc625d17fe,https://apps.shopify.com/retailcrm-integrator,retailCRM,retailCRM,1,1,Customer support
3fde50ee-1f87-4e08-afb6-90b5a1ce4970,https://apps.shopify.com/triggerify,Triggerify,Christian Blais & Thierry Joyal,5,5,Productivity
402876e1-8b8a-4e1d-9920-66ea70aebb1f,https://apps.shopify.com/customersure,CustomerSure,CustomerSure,5,13,Sales and conversion optimization
40efe84b-0089-43b1-835f-4c1c0b06ed4f,https://apps.shopify.com/raffle,Raffle,JAS Technology,5,2,Marketing
411ce3ef-5ea7-4e3f-8131-d567c3bb3194,https://apps.shopify.com/instant-seo,Instant SEO,Sputnik,3.5,27,Store design
4285daa9-6875-42af-962f-ed66fa207704,https://apps.shopify.com/custom-options,Infinite Options,ShopPad Inc.,4.9,3032,Store design
4296ecf4-fade-4854-8c5e-a1c6ce36db85,https://apps.shopify.com/cucheng,CJDropshipping,CJDropshipping,4.8,515,Finding and adding products
436d0ab1-df28-4e89-978c-19bd31dea561,https://apps.shopify.com/gameball,Gameball: Loyalty & Rewards ,Gameball,4.6,23,Marketing
43c8a6fd-1224-4718-878c-88954a12fc15,https://apps.shopify.com/shopfeedback,ShopFeedback ‑ NPS,ShopFeedback,5,1,Customer support
44441d92-c626-4d98-9309-8fddc7d1d544,https://apps.shopify.com/image-uploader-dev,Personalized Image Uploader,Little Besides Me,4.4,8,Store design
44d4059b-e086-4a73-bf3a-57d572b74153,https://apps.shopify.com/closeby-store-locator,Closeby ‑ Store Locator,Closeby,5,3,Store design
4586136d-a490-48a8-9969-3091fe3ceba3,https://apps.shopify.com/easy-exit-popup,Easy exit popup,ThinkConvert,4.1,32,Sales and conversion optimization
4595c60e-b4f9-4f45-9a75-b53e4bc7976a,https://apps.shopify.com/amp-google,AMP by Shop Sheriff,Shop Sheriff,5,431,Marketing
466e7bf0-2550-491f-8ad9-41947520ec5e,https://apps.shopify.com/free-shipping-bar-dynamic,Free Shipping Bar (Dynamic),vpcloudtech,0,0,Store design
47655af1-e0e4-42b3-b154-1979a10ca5b0,https://apps.shopify.com/facebook-chat-box,Facebook Chat Box ‑ Live Chat,Autoketing,4.6,456,Store design
47b48555-6bb7-4e50-849a-274e3efbef4e,https://apps.shopify.com/reviewsimportify,Reviews Importify | Q & A,Vishal Garg,4.9,72,Sales and conversion optimization
488d8ab1-b9a2-4e8b-8989-87dc990d9ebf,https://apps.shopify.com/smart-image-seo,Smart Image Alt,Bolt Promotion Software Ltd.,4.8,442,Store design
4971ef77-22b0-4dcd-a078-e144ccbd9d9b,https://apps.shopify.com/pulse-commerce,Pulse Commerce OMS,Pulse Commerce,5,1,Orders and shipping
4ad25699-d255-4bdf-9dce-b44618bcd50b,https://apps.shopify.com/pify-form-builder,Pify Form Builder,pifyapp,5,2,Sales and conversion optimization
4bc1719b-d739-40ad-b656-96d38810aec5,https://apps.shopify.com/xero-accountancy-bookkeeping-integrator-by-carrytheone,Xero Integrator by CarryTheOne,CarryTheOne,3.8,24,Finances
4bfcb7e4-5ab2-4670-a3ca-7a8c6240b188,https://apps.shopify.com/dropnshop,DropnShop ‑ FR Dropshipping,DropnShop,4.4,13,Inventory management
4c7eb2ff-fe9c-4b6a-8a74-9c1c67a09388,https://apps.shopify.com/appjetty-language-translator,AppJetty Language Translator,AppJetty,0,0,Store design
4cd1488b-5592-4958-9b30-71c40cb5e22f,https://apps.shopify.com/avanbo-draft-orders-for-pos,Ordersify: POS Draft Orders,Ordersify,4.6,11,Orders and shipping
4d79c36e-ae2d-4e22-96c4-a59235f1fcd2,https://apps.shopify.com/ako-chatbot,Messenger Chatbot Marketing,Akohub,5,4,Marketing
4dcbe837-0334-4b76-a339-699579b8f7db,https://apps.shopify.com/custom-css-by-heaven3000,Custom Css,flowzy,4.7,25,Store design
4e063326-339e-4f8b-90d1-7759f133ce53,https://apps.shopify.com/uncomplicated-menus,Menus Uncomplicated,Lightenna,4.7,16,Store design
4e42431d-2837-4c8d-81d4-4f66a198fbab,https://apps.shopify.com/anywhere-custom-forms,Anywhere Custom Forms,Zestard Technologies Pvt Ltd,0,0,Store design
4ea72046-78ca-4e3f-8d64-742b895561ff,https://apps.shopify.com/soco,SOCO: shop with a friend,ConvMind,0,0,Sales and conversion optimization
502fbf5b-122e-4e17-bebf-ff0adcd1cab8,https://apps.shopify.com/shiprow,SHIPROW,Owl Technology,0,0,Orders and shipping
510a7f97-300f-4ef7-9ac1-98384291a779,https://apps.shopify.com/rakuten-france,Rakuten France,Common-Services,0,0,Orders and shipping
51334500-443c-40dc-bbf9-4ef87d074eff,https://apps.shopify.com/typito,Product Video Maker ,Typito Inc.,4.6,24,Store design
51473279-af7b-491c-b825-51a1d58ad834,https://apps.shopify.com/packages24,Order Tracking at your store,Packages24.com,4.7,31,Orders and shipping
5184392a-9fae-46ca-925d-c5071119f889,https://apps.shopify.com/mycustomizer-1,MyCustomizer,MyCustomizer,4.9,8,Store design
51c79939-e9c3-4758-8396-fdec9fa9cc98,https://apps.shopify.com/content-protection,Content Protection by Webyze,Webyze,4.3,7,Trust and security
52b17a43-42be-4a39-8e78-1e75e5009153,https://apps.shopify.com/shipping-rates-calculator-plus,Shipping Rates Calculator Plus,Code Black Belt,4.9,262,Store design
53b54ca3-a3f7-4bac-87ae-80b0ccbc8e0a,https://apps.shopify.com/seo-king,SEO Images King,Engage Apps,4.6,625,Marketing
54c0a71d-62e8-4768-a63b-1fdd2e797d11,https://apps.shopify.com/parcelify,Parcelify ‑ Shipping,Clever Few Corp,4.8,231,Orders and shipping
550b3cc8-913c-4cd9-aef1-7355f1876830,https://apps.shopify.com/popup-3,Geolocation Redirects,Edi & P,5,1,Store design
55371365-71c2-4ba5-929e-e7adb0103a71,https://apps.shopify.com/notify-slackapp,Notify ‑ Slack Notifications,Aero Apps,5,6,Orders and shipping
555a619e-9c2f-47dd-bfd6-7d423e66da28,https://apps.shopify.com/customer-pricing,Bold Custom Pricing: Wholesale,BOLD,4.5,922,Sales and conversion optimization
55e7e6a9-3297-4c5e-baa2-8b685c436494,https://apps.shopify.com/appointment-booking-professional,Appointment & Booking Pro,ORSIS,0,0,Orders and shipping
55fcaa34-6ec3-4b78-8af4-c306b421be69,https://apps.shopify.com/email-alchemy,Email Alchemy,Oiizes,5,1,Sales and conversion optimization
56bbe50b-ca51-4121-9449-0925e662c2ce,https://apps.shopify.com/easy-sale,EasySale: schedule sale prices,NexusMedia OÜ,5,5,Sales and conversion optimization
56ef6ea9-ff52-4a15-96e6-0cad4fdd1701,https://apps.shopify.com/codisto-linq,Amazon & eBay by Codisto ,Codisto,4.7,328,Orders and shipping
5749b126-66d3-4d1a-adf8-4e54f87fe86f,https://apps.shopify.com/variant-descriptions-by-starapps,Product Description Tabs & FAQ,StarApps Studio,4.9,68,Store design
58068b39-19ef-4264-a80e-7250599a3c3d,https://apps.shopify.com/analytics-enhancement,Analytics Enhancement,Toolsforce,0,0,Sales and conversion optimization
5862fffa-dd4f-47c9-ac94-bc217ec65e05,https://apps.shopify.com/pexdy,Pexdy,Pexdia,0,0,Sales and conversion optimization
58a6fb53-7dec-46fd-b5a7-14a347511a19,https://apps.shopify.com/carecart-pro,Facebook Chat & Abandoned Cart,Care Cart,4.7,14,Sales and conversion optimization
58a703cf-16fa-4eb3-ba83-f82c61ee6bb2,https://apps.shopify.com/edrone,edrone,edrone,5,1,Reporting
58b26adb-f331-4661-a1e2-b6b1bea77130,https://apps.shopify.com/metafields-configuration,Custom Metafield Configuration,CrawlApps Infotech,5,2,Productivity
58e36c47-56ed-48d8-953f-a5c98eef3880,https://apps.shopify.com/pop-your-average-cart-by-astroland,Pop your average cart,Astroland,5,2,Sales and conversion optimization
5914ad42-605f-4eae-932a-45b1ffdc3cfc,https://apps.shopify.com/cart2cart-prestashop-import,Cart2Cart PrestaShop Import,Cart2Cart,0,0,Finding and adding products
597d1de4-6409-4723-a586-ea4e488fb326,https://apps.shopify.com/global-sms-notifier,Global SMS Notifier,Softpulse Infotech,4.7,3,Store design
59c1d4cf-6e4e-4124-b3d1-eef8d478e89b,https://apps.shopify.com/special-offers,Ultimate Special Offers,Pixel Union,4.1,397,Sales and conversion optimization
59f06d32-caeb-4113-9818-dd295671cc41,https://apps.shopify.com/gdpr-cookie-notice,Free GDPR Cookie Notice + CCPA,HulkApps.com,4.9,61,Trust and security
59f1c61d-e6f0-442f-bad6-fa992fbe6bb1,https://apps.shopify.com/smart-sticky-add-to-cart,Smart Sticky Add To Cart,ENS Enterprises Private Limited,0,0,Sales and conversion optimization
5a4f70bd-0fa4-442a-a7bd-7bec9a851bd8,https://apps.shopify.com/pudo-point-locator,PUDO,PUDO Inc.,0,0,Store design
5b01e3f2-770d-4530-b9aa-acb509d141f2,https://apps.shopify.com/send-as-gift,Gift Wrap ‑ Upsell Gift Wrap,Aperitive,4.8,16,Orders and shipping
5b1a774d-479c-4533-8472-72021265e421,https://apps.shopify.com/order-custom-tracker,Order Custom Tracker,Buddy Apps,0,0,Productivity
5d0c19c7-da9a-457d-8c46-ed4c8dbdb8d3,https://apps.shopify.com/alert-me-price-drop-alerts,Alert Me! Price Alerts,Dibble Development,5,1,Sales and conversion optimization
5d949a9e-0d4e-4ee4-8bf4-6b9f18ce6cdb,https://apps.shopify.com/directed-edge-product-recommender,Directed Edge Recommender,Directed Edge,4.2,26,Sales and conversion optimization
5dd2c21a-64f0-46d5-bc4a-fe23a3277a25,https://apps.shopify.com/stamped-io-loyalty-rewards,Stamped.io Loyalty & Rewards,Stamped.io,4.8,26,Marketing
5de1f72e-45c9-4903-aacc-39d884a3b3cd,https://apps.shopify.com/precart-signup,PreCart Signup,Prodigal Solutions,0,0,Marketing
